,Hydride Length,Material Orientation,Hydride Volume Fraction,Hydride Orientation,Hydride Spacing,Strain,Gumbel Mu,Gumbel Beta,Known Crack Strain
2286,3e-05,30,20,0,7.500000000000001e-06,2.5,606664534.3713512,12441776.176638508,2.322
2287,3e-05,30,20,0,7.500000000000001e-06,2.75,626037965.1205263,12109101.838913828,2.322
2288,3e-05,30,20,0,7.500000000000001e-06,3.0,644589906.7076764,11646477.877130523,2.322
2289,3e-05,30,20,0,7.500000000000001e-06,3.25,662075764.6709921,11148159.072072404,2.322
2290,3e-05,30,20,0,7.500000000000001e-06,3.5,678651213.821198,10732880.232066035,2.322
2291,3e-05,30,20,0,7.500000000000001e-06,3.75,694257986.8859644,10570614.842168584,2.322
2292,3e-05,30,20,0,7.500000000000001e-06,4.0,708718806.9928744,10588073.844343696,2.322
2293,3e-05,30,20,0,7.500000000000001e-06,4.25,722027125.95424,10559116.86471736,2.322
2294,3e-05,30,20,0,7.500000000000001e-06,4.5,733653617.0025935,10498989.222013578,2.322
2295,3e-05,30,20,0,7.500000000000001e-06,4.75,743639231.6262785,10348151.314475402,2.322
2296,3e-05,30,20,0,7.500000000000001e-06,5.0,752519959.6842115,10213662.076419963,2.322
2297,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,0.25,195407171.9424905,4474725.670758125,1.46225
2298,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,0.5,390510306.3966508,8942907.809930008,1.46225
2299,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,0.75,519026413.93276316,8434726.909008704,1.46225
2300,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,1.0,586788155.1238773,8904850.096002065,1.46225
2301,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,1.25,624048286.2482926,8352281.1183718145,1.46225
2302,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,1.5,643255731.9421009,8032697.012346419,1.46225
2303,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,1.75,668334774.3413006,8977971.441039987,1.46225
2304,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,2.0,693356766.7183131,9092444.995447785,1.46225
2305,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,2.25,714930646.8917855,8904712.84510736,1.46225
2306,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,2.5,733267790.1988025,8483950.668587964,1.46225
2307,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,2.75,748020411.244825,7976560.283331003,1.46225
2308,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,3.0,759439274.0523627,7550359.603761944,1.46225
2309,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,3.25,768222795.2960712,7277296.23977368,1.46225
2310,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,3.5,775023218.796819,7019887.302624819,1.46225
2311,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,3.75,780194809.6657608,6784344.410801075,1.46225
2312,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,4.0,784225326.5263853,6619927.215810064,1.46225
2313,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,4.25,787158861.2349405,6623422.780101176,1.46225
2314,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,4.5,789318877.0534394,6893875.834626923,1.46225
2315,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,4.75,791321625.892555,7468428.033385528,1.46225
2316,1.3333333333333337e-05,30,10,90,7.500000000000001e-06,5.0,793225336.9309199,8495533.050965998,1.46225
2317,1.3333333333333337e-05,30,10,90,2.5e-06,0.25,219498353.03985357,5385524.518439328,1.38725
2318,1.3333333333333337e-05,30,10,90,2.5e-06,0.5,437436631.837971,10451237.18261777,1.38725
2319,1.3333333333333337e-05,30,10,90,2.5e-06,0.75,533875571.0638643,9066918.320061889,1.38725
2320,1.3333333333333337e-05,30,10,90,2.5e-06,1.0,596341634.2079687,9748825.927556073,1.38725
2321,1.3333333333333337e-05,30,10,90,2.5e-06,1.25,630366163.0517479,9284894.267835263,1.38725
2322,1.3333333333333337e-05,30,10,90,2.5e-06,1.5,650400023.744643,8249825.496663228,1.38725
2323,1.3333333333333337e-05,30,10,90,2.5e-06,1.75,677124373.4246953,8308845.980044491,1.38725
2324,1.3333333333333337e-05,30,10,90,2.5e-06,2.0,700816804.1744237,8696761.163181303,1.38725
2325,1.3333333333333337e-05,30,10,90,2.5e-06,2.25,720683197.9092557,8998339.305334125,1.38725
2326,1.3333333333333337e-05,30,10,90,2.5e-06,2.5,737179848.4652405,9081401.445326634,1.38725
2327,1.3333333333333337e-05,30,10,90,2.5e-06,2.75,750092237.551513,8900462.404817767,1.38725
2328,1.3333333333333337e-05,30,10,90,2.5e-06,3.0,759796730.8177235,8664680.102357805,1.38725
2329,1.3333333333333337e-05,30,10,90,2.5e-06,3.25,767278769.3690352,8469247.815335881,1.38725
2330,1.3333333333333337e-05,30,10,90,2.5e-06,3.5,773224625.0236223,8284518.882321611,1.38725
2331,1.3333333333333337e-05,30,10,90,2.5e-06,3.75,778232563.6943048,8092039.670788202,1.38725
2332,1.3333333333333337e-05,30,10,90,2.5e-06,4.0,782379323.6048477,8022009.416518711,1.38725
2333,1.3333333333333337e-05,30,10,90,2.5e-06,4.25,786034292.5732263,8021812.995380617,1.38725
2334,1.3333333333333337e-05,30,10,90,2.5e-06,4.5,789464761.9960905,7906299.992381864,1.38725
2335,1.3333333333333337e-05,30,10,90,2.5e-06,4.75,793010905.2419226,7753988.343732767,1.38725
2336,1.3333333333333337e-05,30,10,90,2.5e-06,5.0,796638783.4077024,7910092.104804543,1.38725
2337,1.3333333333333337e-05,90,10,90,2.5e-06,0.25,185424017.9818425,21746164.104766607,2.4215
2338,1.3333333333333337e-05,90,10,90,2.5e-06,0.5,367038093.7911209,43854632.02554513,2.4215
2339,1.3333333333333337e-05,90,10,90,2.5e-06,0.75,429832202.53531563,66385128.785419844,2.4215
2340,1.3333333333333337e-05,90,10,90,2.5e-06,1.0,489576423.83581865,57408762.45823392,2.4215
2341,1.3333333333333337e-05,90,10,90,2.5e-06,1.25,570679315.2189872,39201709.05774751,2.4215
2342,1.3333333333333337e-05,90,10,90,2.5e-06,1.5,639757205.6210878,21939945.735083383,2.4215
2343,1.3333333333333337e-05,90,10,90,2.5e-06,1.75,661503196.7364494,17283372.2509759,2.4215
2344,1.3333333333333337e-05,90,10,90,2.5e-06,2.0,671746739.636903,17333481.043242134,2.4215
2345,1.3333333333333337e-05,90,10,90,2.5e-06,2.25,680631018.8866639,18461180.963476405,2.4215
2346,1.3333333333333337e-05,90,10,90,2.5e-06,2.5,689571781.226383,19190323.214398034,2.4215
2347,1.3333333333333337e-05,90,10,90,2.5e-06,2.75,697897594.0781926,20081636.914964963,2.4215
2348,1.3333333333333337e-05,90,10,90,2.5e-06,3.0,704949073.6457155,21197568.11584941,2.4215
2349,1.3333333333333337e-05,90,10,90,2.5e-06,3.25,710007620.7788832,22692084.637567338,2.4215
2350,1.3333333333333337e-05,90,10,90,2.5e-06,3.5,713982787.7498543,23881154.093207713,2.4215
2351,1.3333333333333337e-05,90,10,90,2.5e-06,3.75,718411987.0288959,24730452.15702908,2.4215
2352,1.3333333333333337e-05,90,10,90,2.5e-06,4.0,722699574.7375846,25917443.4875345,2.4215
2353,1.3333333333333337e-05,90,10,90,2.5e-06,4.25,728305956.8918475,27787347.548334397,2.4215
2354,1.3333333333333337e-05,90,10,90,2.5e-06,4.5,731874261.4608326,28968136.022691917,2.4215
2355,1.3333333333333337e-05,90,10,90,2.5e-06,4.75,733941336.9477007,30728097.530375727,2.4215
2356,1.3333333333333337e-05,90,10,90,2.5e-06,5.0,739020616.6741114,32182215.618078142,2.4215
2357,3e-05,90,10,90,2.5e-06,0.25,187504698.36841598,12143038.413846064,3.2435
2358,3e-05,90,10,90,2.5e-06,0.5,358967061.87926114,23424484.050216228,3.2435
2359,3e-05,90,10,90,2.5e-06,0.75,395635791.8040258,40981902.80016729,3.2435
2360,3e-05,90,10,90,2.5e-06,1.0,453393905.61569273,34358861.1082384,3.2435
2361,3e-05,90,10,90,2.5e-06,1.25,539560203.3852654,26321609.626991823,3.2435
2362,3e-05,90,10,90,2.5e-06,1.5,618386835.6747675,16516091.815588985,3.2435
2363,3e-05,90,10,90,2.5e-06,1.75,646822209.8314915,13384178.391385049,3.2435
2364,3e-05,90,10,90,2.5e-06,2.0,657290642.7000906,14400102.829298167,3.2435
2365,3e-05,90,10,90,2.5e-06,2.25,665223208.7821715,15932832.009637598,3.2435
2366,3e-05,90,10,90,2.5e-06,2.5,672177224.1414716,17251380.99825494,3.2435
2367,3e-05,90,10,90,2.5e-06,2.75,678428581.437968,18652910.885250546,3.2435
2368,3e-05,90,10,90,2.5e-06,3.0,684799309.8958492,19176468.10401284,3.2435
2369,3e-05,90,10,90,2.5e-06,3.25,690448547.8553703,20308417.124396652,3.2435
2370,3e-05,90,10,90,2.5e-06,3.5,693531060.1665205,22442010.29805669,3.2435
2371,3e-05,90,10,90,2.5e-06,3.75,696707130.1878611,23593702.174673066,3.2435
2372,3e-05,90,10,90,2.5e-06,4.0,700419981.2623483,24303145.56850756,3.2435
2373,3e-05,90,10,90,2.5e-06,4.25,704637441.9537053,24395596.60352817,3.2435
2374,3e-05,90,10,90,2.5e-06,4.5,709567018.1137729,24848221.248549845,3.2435
2375,3e-05,90,10,90,2.5e-06,4.75,712832782.7863204,25058775.95145803,3.2435
2376,3e-05,90,10,90,2.5e-06,5.0,714391443.358284,26134790.131385565,3.2435
2377,3e-05,90,10,30,2.5e-06,0.25,115552793.13301213,1664631.5279645456,4.37775
2378,3e-05,90,10,30,2.5e-06,0.5,230911552.13227874,3328991.280162488,4.37775
2379,3e-05,90,10,30,2.5e-06,0.75,345956532.2852754,4990396.937448142,4.37775
2380,3e-05,90,10,30,2.5e-06,1.0,460384276.8648836,6513088.225204284,4.37775
2381,3e-05,90,10,30,2.5e-06,1.25,567463189.1943477,6656123.764606288,4.37775
2382,3e-05,90,10,30,2.5e-06,1.5,619689201.8543755,3496175.7861611713,4.37775
2383,3e-05,90,10,30,2.5e-06,1.75,631571974.6081733,3440754.2740757875,4.37775
2384,3e-05,90,10,30,2.5e-06,2.0,638758174.3002024,5414850.334338864,4.37775
2385,3e-05,90,10,30,2.5e-06,2.25,643831856.6775548,6593603.551500877,4.37775
2386,3e-05,90,10,30,2.5e-06,2.5,648326556.7518736,7794709.979660984,4.37775
2387,3e-05,90,10,30,2.5e-06,2.75,652380482.8465347,9464392.960296169,4.37775
2388,3e-05,90,10,30,2.5e-06,3.0,655734808.3209476,10553705.765150372,4.37775
2389,3e-05,90,10,30,2.5e-06,3.25,658690747.3457446,12053386.255023606,4.37775
2390,3e-05,90,10,30,2.5e-06,3.5,661612645.3803616,15190361.225617576,4.37775
2391,3e-05,90,10,30,2.5e-06,3.75,663105648.4959157,17790520.375222594,4.37775
2392,3e-05,90,10,30,2.5e-06,4.0,663653678.5491736,19245010.525093034,4.37775
2393,3e-05,90,10,30,2.5e-06,4.25,666200306.8470738,21439677.33231555,4.37775
2394,3e-05,90,10,30,2.5e-06,4.5,670170157.8972425,23114813.27980589,4.37775
2395,3e-05,90,10,30,2.5e-06,4.75,674235489.0396235,25170298.820666805,4.37775
2396,3e-05,90,10,30,2.5e-06,5.0,677821471.6000342,28460651.509235024,4.37775
2397,3e-05,90,20,30,2.5e-06,0.25,132995873.43985583,2391810.009651142,4.22125
2398,3e-05,90,20,30,2.5e-06,0.5,265748672.22972268,4779667.422769336,4.22125
2399,3e-05,90,20,30,2.5e-06,0.75,398102413.4968871,7151513.867940702,4.22125
2400,3e-05,90,20,30,2.5e-06,1.0,527777366.1300274,8990719.644512724,4.22125
2401,3e-05,90,20,30,2.5e-06,1.25,616784483.343739,6985660.915808201,4.22125
2402,3e-05,90,20,30,2.5e-06,1.5,630205714.6543643,3984647.9274950847,4.22125
2403,3e-05,90,20,30,2.5e-06,1.75,637961554.7676156,4257132.279338552,4.22125
2404,3e-05,90,20,30,2.5e-06,2.0,642956526.5333762,6071018.760997809,4.22125
2405,3e-05,90,20,30,2.5e-06,2.25,647138415.8859938,7875126.467638478,4.22125
2406,3e-05,90,20,30,2.5e-06,2.5,650898457.1240938,9546704.722653762,4.22125
2407,3e-05,90,20,30,2.5e-06,2.75,654061000.6899761,10768535.04688945,4.22125
2408,3e-05,90,20,30,2.5e-06,3.0,656696026.360525,11625084.218678407,4.22125
2409,3e-05,90,20,30,2.5e-06,3.25,659662330.7783897,13279228.006117271,4.22125
2410,3e-05,90,20,30,2.5e-06,3.5,662168594.0368154,15322980.00599771,4.22125
2411,3e-05,90,20,30,2.5e-06,3.75,664385167.434877,17331213.268937543,4.22125
2412,3e-05,90,20,30,2.5e-06,4.0,666618681.689439,19009146.22273424,4.22125
2413,3e-05,90,20,30,2.5e-06,4.25,669835223.7484047,20768581.33186204,4.22125
2414,3e-05,90,20,30,2.5e-06,4.5,674447219.1407613,22808843.53066696,4.22125
2415,3e-05,90,20,30,2.5e-06,4.75,677761365.5215893,24359578.823111404,4.22125
2416,3e-05,90,20,30,2.5e-06,5.0,678883039.5182211,25963146.198057357,4.22125
2417,3e-05,90,10,90,7.500000000000001e-06,0.25,174683654.33128282,5071564.634780561,3.1435
2418,3e-05,90,10,90,7.500000000000001e-06,0.5,346048760.20948744,9571291.350598257,3.1435
2419,3e-05,90,10,90,7.500000000000001e-06,0.75,406266415.57188785,25129269.26907422,3.1435
2420,3e-05,90,10,90,7.500000000000001e-06,1.0,478532920.07007754,27529913.6359852,3.1435
2421,3e-05,90,10,90,7.500000000000001e-06,1.25,555462968.4814944,19854299.52403406,3.1435
2422,3e-05,90,10,90,7.500000000000001e-06,1.5,620081076.5186398,9605468.850025479,3.1435
2423,3e-05,90,10,90,7.500000000000001e-06,1.75,650101308.9603748,8163518.404267611,3.1435
2424,3e-05,90,10,90,7.500000000000001e-06,2.0,665240927.4799947,12290590.464448359,3.1435
2425,3e-05,90,10,90,7.500000000000001e-06,2.25,676816730.5026793,16634367.491963552,3.1435
2426,3e-05,90,10,90,7.500000000000001e-06,2.5,684546349.997125,18391151.25744316,3.1435
2427,3e-05,90,10,90,7.500000000000001e-06,2.75,692973091.548594,19390090.32673207,3.1435
2428,3e-05,90,10,90,7.500000000000001e-06,3.0,700965868.6063886,19792857.24374154,3.1435
2429,3e-05,90,10,90,7.500000000000001e-06,3.25,703961500.8638926,21946535.780335747,3.1435
2430,3e-05,90,10,90,7.500000000000001e-06,3.5,707688715.635794,23286849.684340104,3.1435
2431,3e-05,90,10,90,7.500000000000001e-06,3.75,714721846.0649945,24140785.22431834,3.1435
2432,3e-05,90,10,90,7.500000000000001e-06,4.0,721322799.3514426,26280006.97801432,3.1435
2433,3e-05,90,10,90,7.500000000000001e-06,4.25,725290654.8583732,28387687.90871478,3.1435
2434,3e-05,90,10,90,7.500000000000001e-06,4.5,725319520.768991,29317717.34851418,3.1435
2435,3e-05,90,10,90,7.500000000000001e-06,4.75,722883895.5521021,29092878.852942243,3.1435
2436,3e-05,90,10,90,7.500000000000001e-06,5.0,725268291.1344349,29247306.396760527,3.1435
2437,3e-05,90,20,90,2.5e-06,0.25,198608969.93722892,15123297.132285293,2.1735
2438,3e-05,90,20,90,2.5e-06,0.5,375671061.4158797,32016108.676906116,2.1735
2439,3e-05,90,20,90,2.5e-06,0.75,423410982.47195184,50292423.07295877,2.1735
2440,3e-05,90,20,90,2.5e-06,1.0,497013017.9264629,44274821.52730386,2.1735
2441,3e-05,90,20,90,2.5e-06,1.25,572451568.4564445,30615125.659387715,2.1735
2442,3e-05,90,20,90,2.5e-06,1.5,637985488.8697073,16934908.950819988,2.1735
2443,3e-05,90,20,90,2.5e-06,1.75,664149327.4257894,14957763.336632118,2.1735
2444,3e-05,90,20,90,2.5e-06,2.0,674837480.8126738,17008552.563909613,2.1735
2445,3e-05,90,20,90,2.5e-06,2.25,682892957.7546638,19141276.906967126,2.1735
2446,3e-05,90,20,90,2.5e-06,2.5,689748212.86187,20850251.67890568,2.1735
2447,3e-05,90,20,90,2.5e-06,2.75,695869862.6440808,22219567.914946396,2.1735
2448,3e-05,90,20,90,2.5e-06,3.0,701359088.6140404,23521775.145349704,2.1735
2449,3e-05,90,20,90,2.5e-06,3.25,705541257.0237231,24696408.890482992,2.1735
2450,3e-05,30,20,90,2.5e-06,0.25,247341682.11976555,8515350.669937748,1.02225
2451,3e-05,30,20,90,2.5e-06,0.5,479291994.10698354,9887090.619864665,1.02225
2452,3e-05,30,20,90,2.5e-06,0.75,558273349.9125063,8774641.47179763,1.02225
2453,3e-05,30,20,90,2.5e-06,1.0,619319603.8494326,7006825.318359856,1.02225
2454,3e-05,30,20,90,2.5e-06,1.25,649825178.9830713,7681740.058357134,1.02225
2455,3e-05,30,20,90,2.5e-06,1.5,674297353.5613769,10671855.621842273,1.02225
2456,3e-05,30,20,90,2.5e-06,1.75,700420385.969478,10980239.43659164,1.02225
2457,3e-05,30,20,90,2.5e-06,2.0,722086487.2842963,10694022.746268028,1.02225
2458,3e-05,30,20,90,2.5e-06,2.25,739920372.5672705,10083809.089419123,1.02225
2459,3e-05,30,20,90,2.5e-06,2.5,754151344.8779045,9174453.923170593,1.02225
2460,3e-05,30,20,90,2.5e-06,2.75,764964478.1858227,8386299.718046908,1.02225
2461,3e-05,30,20,90,2.5e-06,3.0,773300898.3900592,7984478.773983138,1.02225
2462,3e-05,30,20,90,2.5e-06,3.25,780057899.5623429,8094994.495076308,1.02225
2463,3e-05,30,20,90,2.5e-06,3.5,785967644.8351846,8303331.08108817,1.02225
2464,3e-05,30,20,90,2.5e-06,3.75,791250502.2239211,8384546.737484487,1.02225
2465,3e-05,30,20,90,2.5e-06,4.0,795694361.9432676,8233043.282379587,1.02225
2466,3e-05,30,20,90,2.5e-06,4.25,799079620.606745,7825518.992303197,1.02225
2467,3e-05,30,20,90,2.5e-06,4.5,801685815.1233647,7385357.773899055,1.02225
2468,3e-05,30,20,90,2.5e-06,4.75,804311284.0275037,7055270.671361171,1.02225
2469,3e-05,30,20,90,2.5e-06,5.0,807630032.9914777,7150812.571613302,1.02225
2470,1.3333333333333337e-05,30,20,90,2.5e-06,0.25,225599644.24630332,4260859.092283113,1.51775
2471,1.3333333333333337e-05,30,20,90,2.5e-06,0.5,449441467.10915667,8162789.998874238,1.51775
2472,1.3333333333333337e-05,30,20,90,2.5e-06,0.75,545576033.0851022,6426266.665845614,1.51775
2473,1.3333333333333337e-05,30,20,90,2.5e-06,1.0,607392044.3690144,6188736.021391322,1.51775
2474,1.3333333333333337e-05,30,20,90,2.5e-06,1.25,640382060.5479095,6308642.663785076,1.51775
2475,1.3333333333333337e-05,30,20,90,2.5e-06,1.5,660831945.1261668,6821128.381783046,1.51775
2476,1.3333333333333337e-05,30,20,90,2.5e-06,1.75,687782552.7273226,7288806.908467498,1.51775
2477,1.3333333333333337e-05,30,20,90,2.5e-06,2.0,711796285.8460906,7257875.988964325,1.51775
2478,1.3333333333333337e-05,30,20,90,2.5e-06,2.25,731851234.4585197,7003873.300786082,1.51775
2479,1.3333333333333337e-05,30,20,90,2.5e-06,2.5,748594162.710056,6683236.049977528,1.51775
2480,1.3333333333333337e-05,30,20,90,2.5e-06,2.75,761692330.9868193,6520813.040721521,1.51775
2481,1.3333333333333337e-05,30,20,90,2.5e-06,3.0,771727542.2661976,6488905.313393395,1.51775
2482,1.3333333333333337e-05,30,20,90,2.5e-06,3.25,779481929.7142404,6596854.537204829,1.51775
2483,1.3333333333333337e-05,30,20,90,2.5e-06,3.5,785687506.6177398,6822903.6602138495,1.51775
2484,1.3333333333333337e-05,30,20,90,2.5e-06,3.75,790861552.7593877,7065436.840711355,1.51775
2485,1.3333333333333337e-05,30,20,90,2.5e-06,4.0,795198106.1742692,7344875.099776756,1.51775
2486,1.3333333333333337e-05,30,20,90,2.5e-06,4.25,799014925.3009971,7661310.092327163,1.51775
2487,1.3333333333333337e-05,30,20,90,2.5e-06,4.5,802682086.3171946,8099133.2226823475,1.51775
2488,1.3333333333333337e-05,30,20,90,2.5e-06,4.75,806553371.6352634,8810783.371698331,1.51775
2489,1.3333333333333337e-05,30,20,90,2.5e-06,5.0,811374817.799372,9836070.644637313,1.51775
2490,1.3333333333333337e-05,30,20,30,2.5e-06,0.25,109133299.16418168,6143187.422533537,1.207
2491,1.3333333333333337e-05,30,20,30,2.5e-06,0.5,217947143.01487237,12213938.980093293,1.207
2492,1.3333333333333337e-05,30,20,30,2.5e-06,0.75,326326426.31202394,18197140.766812824,1.207
2493,1.3333333333333337e-05,30,20,30,2.5e-06,1.0,429724805.92352855,23366259.440367818,1.207
2494,1.3333333333333337e-05,30,20,30,2.5e-06,1.25,471320608.57197845,19627165.885436058,1.207
2495,1.3333333333333337e-05,30,20,30,2.5e-06,1.5,493560787.68744004,14742387.620066613,1.207
2496,1.3333333333333337e-05,30,20,30,2.5e-06,1.75,517074404.7175423,12675465.751733745,1.207
2497,1.3333333333333337e-05,30,20,30,2.5e-06,2.0,540649509.5369251,12033647.489432024,1.207
2498,1.3333333333333337e-05,30,20,30,2.5e-06,2.25,563050717.1638005,11731671.512012767,1.207
2499,1.3333333333333337e-05,30,20,30,2.5e-06,2.5,584365361.4892038,11665242.046419557,1.207
2500,1.3333333333333337e-05,30,20,30,2.5e-06,2.75,605303021.6304872,11815644.115205552,1.207
2501,1.3333333333333337e-05,30,20,30,2.5e-06,3.0,625783372.5728784,11974933.738781784,1.207
2502,1.3333333333333337e-05,30,20,30,2.5e-06,3.25,645659955.992423,12049713.293593798,1.207
2503,1.3333333333333337e-05,30,20,30,2.5e-06,3.5,664357937.7320385,11890172.647710668,1.207
2504,1.3333333333333337e-05,30,20,30,2.5e-06,3.75,681330899.9373055,11439445.99701628,1.207
2505,1.3333333333333337e-05,30,20,30,2.5e-06,4.0,696171091.8570061,10817577.476334613,1.207
2506,1.3333333333333337e-05,30,20,30,2.5e-06,4.25,708285062.6903615,10072422.685997184,1.207
2507,1.3333333333333337e-05,30,20,30,2.5e-06,4.5,718071204.6227456,9267936.360452836,1.207
